id,title,status,date,purpose,method,country_code,description,organizations,target,link,enforcement_details,revision
607044c971228a218c3dfb14,Fiji checks all international air passengers with handheld temperature scanners prior to entering the country,launched,2020-03-18,,,FJ,"March 18th, Fiji checks all international air passengers with handheld temperature scanners prior to entering the country, and their travel history and health status will be screened by border agents.  ",,general_public,not available,Mandatory,0
6070454f71228a218c3dfb1b,Georgia (nation) mandates thermal scanning at different stations throughout the country,launched,2020-03-31,,,GE,"On March 31 Prime Minister’s spokesperson (Georgia) has announced that the Inter-Agency Coordination Council on Coronavirus has decided to install temperature screening stations in Telavi and Akhaltsikhe, in addition to seven other major cities (Tbilisi, Kutaisi, Batumi, Poti, Rustavi, Zugdidi and Gori),",,general_public,https://civil.ge/archives/349213,Mandatory,0
6070470171228a218c3dfb22,Hong Kong mandates temperature checks at restaurants,launched,2020-03-27,Medical diagnostics,"Fever detection, Thermal imaging",HK,"Hong Kong is imposing restrictions on the operations of catering business from March 28 at 6pm. 

The number of customers at catering premises must not exceed 50% of the normal seating capacity; Tables must be at least 1.5 metres from each other; No more than 4 persons may be seated together at one table; A person must wear a mask at any time, except when the person is consuming food or drink; Body temperature screening must be conducted before the person is allowed to enter; hand sanitisers must be provided",,general_public,https://www.info.gov.hk/gia/general/202003/27/P2020032700878.htm?fontSize=1,Mandatory,0
60704ac571228a218c3dfb2b,Iraq mandates the use of thermal scanners at airports,launched,2020-07-22,Medical diagnostics,"Fever detection, Thermal imaging",IQ,"The Iraqi authorities on July 16,  announced that airports will re-open as of Thursday, July 23 for commercial flights. The airport administration has made wearing masks, hand gloves mandatory for all workers and passengers. It has also taken steps to ensure that workers and passengers maintain social distancing according to the recommendations of the World Health Organization. Thermal temperature screening is in place at airport entrances and for arriving passengers.  Individuals exhibiting symptoms of COVID-19 and/or those not wearing face coverings may be denied boarding or entry to the airport.
Passengers departing Iraq may be required to provide negative COVID-19 test results prior to departure depending on the country of destination. Those departing to locations with COVID-19 test requirements may be required to provide negative results within the specified time frame of the destination. individuals traveling to Iraq are required to carry out a COVID-19 test 48 hours prior to the flight and should be prepared to present results at passport control.",,general_public,https://www.aa.com.tr/en/latest-on-coronavirus-outbreak/iraq-resumes-international-flights-after-4-months/1920149,Mandatory,0
60704b4c71228a218c3dfb32,People arriving to Rome Fiumicino Airport arriving from Wuhan need to undergo a thermal scan,launched,2020-01-22,Medical diagnostics,"Fever detection, Thermal imaging",IT,,,general_public,not available,Mandatory,0
60704bcc71228a218c3dfb39,Kuwait subjects incoming air passengers to a temperature screening,launched,2020-08-01,Medical diagnostics,"Fever detection, Thermal imaging",KW,Passengers arriving in Kuwait must obtain an approved PCR health certificate confirming negative COVID-19 test results.  They will also be required to register with the Shlonik application before boarding their aircraft for Kuwait and must sign a commitment pledge to comply with quarantine measures once in Kuwait. Body temperature scans will be taken for all passengers before boarding their aircraft and upon arrival in Kuwait. A random PCR test will be conducted on passengers upon arrival in Kuwait.,,general_public,https://kw.usembassy.gov/message-for-u-s-citizens-guidelines-for-departing-and-arriving-passengers/,Mandatory,0
60704c2e71228a218c3dfb40,Lebanon airport scans all incoming air passengers,launched,2020-03-04,Medical diagnostics,"Fever detection, Thermal imaging",LB,"Staff at Lebanon's international airport in Beirut will carry out temperature screenings on all travelers (arrivals and departures) beginning March 4, 2020.",,general_public,https://www.elnashra.com/news/show/1393862/%D9%86%D8%AC%D9%85:-%D8%B3%D9%86%D9%82%D9%88%D9%85-%D8%A8%D9%81%D8%AD%D8%B5-%D8%AD%D8%B1%D8%A7%D8%B1%D8%A9-%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D9%81%D8%B1%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D8%B7%D8%A7%D8%B1-%D8%AD%D8%AA%D9%89-%D8%A7%D9%84,Mandatory,1
60704cc071228a218c3dfb4b,Macau screens passengers for fever,launched,2020-01-04,Medical diagnostics,"Fever detection, Thermal imaging",MO,"From January 4, Macau conducted temperature screening to drivers and travellers who enter Macao via land-based checkpoints",,general_public,https://www.ssm.gov.mo/apps1/PreventCOVID-19/en.aspx#clg17048,Mandatory,0
60704d3571228a218c3dfb52,Malaysia screens temperature of incoming passengers,launched,2020-03-16,Medical diagnostics,"Fever detection, Thermal imaging",MY,"March 16 — Members of the public who have dealings with Immigration offices nationwide will be subjected to body temperature screenings in a bid to stem the Covid-19 outbreak.

Immigration Department director-general Datuk Khairul Dzaimee Daud said the screenings will be conducted at the main lobby of the offices as the other entrances will be closed.

“For now, the operating hours for Immigration counters will remain the same, but we will limit the number of people allowed in,” he said.",,general_public,Not available,Mandatory,0
60704dce71228a218c3dfb59,Myanmar enforces health checks and body temperature screenings at land borders,launched,2020-03-19,Medical diagnostics,"Fever detection, Thermal imaging",MM,"Myanmar enforces health checks and body temperature screenings at land borders for residents, starting March 19.",,general_public,Not available,Mandatory,0
60704e2371228a218c3dfb60,Mandalay (Myanmar) implements health scans in form of temperature scans of people visiting the Mahamuni pagoda and at major markets across the city,launched,2020-03-20,Medical diagnostics,"Fever detection, Thermal imaging",MM,Mandalay (Myanmar) implements health scans in form of temperature scans of people visiting the Mahamuni pagoda and at major markets across the city,,general_public,https://www.mmtimes.com/news/mandalay-scans-people-famous-pagoda-markets.html,Mandatory,0
60705b2471228a218c3dfb67,Singapore mandates several locations for thermal screening at the borders,launched,2020-01-03,Medical diagnostics,"Fever detection, Thermal imaging",SG,"As of January 03, Singapore implements a ""temperature screening at Changi airport for inbound travellers arriving on flights from Wuhan, and suspected cases will be referred to hospitals for further assessment"".
The Maritime and Port Authority of Singapore (MPA) has implemented temperature screening at all sea checkpoints, including ferry and cruise terminals, PSA Terminals and Jurong Port, for inbound travellers from 24 January 2020, 1200 hours onwards
The Singapore government has announced that temperature screening will be implemented at Woodlands and Tuas Checkpoints from 24 January 2020, 12 noon onwards.

",,general_public,https://www.moh.gov.sg/news-highlights/details/precautionary-measures-in-response-to-severe-pneumonia-cases-in-wuhan-china,Mandatory,0
60705b8971228a218c3dfb6e,Singapore requests educational institutes to screen pupils' temperatures a few times a day,launched,2020-06-02,Medical diagnostics,"Fever detection, Thermal imaging",SG,"On 28 May the Early Childhood Development Agency Singapore released an open letter to parents of preschool children in line with the reopening of preschools and nurseries in June 2020. They released the Covid-safe ABCs. 

Health checks and temperature screening will be conducted for all children and staff on entry and several times a day. The health checks will look for general signs of children feeling unwell, beyond fever, cough, runny nose, sore throat, and shortness of breath. Any child or staff who is unwell will not be allowed into the preschool. Those who become unwell during the course of the day will be immediately isolated and asked to leave. Parents are advised to seek medical attention promptly if their child is unwell and avoid clinic hopping. Children should stay at home to rest and return to the preschool only when fully recovered. Children/Staff with adult household members who have fever and/or flu-like symptoms such as cough, runny nose, sore throat, shortness of breath are encouraged to stay home, if possible",,educational_institutions,https://www.ecda.gov.sg/PressReleases/Pages/Letter-to-Parents-on-COVID-Safe-ABCs.aspx,Mandatory,0
